==== a_000001_1 ====
Dłoń 1 (Right):
  Punkt 0: x=0.691, y=0.488, z=-0.000
==== a_100101_126 ====
Dłoń 1 (Right):
  Punkt 0: x=0.509, y=0.897, z=-0.000
  Punkt 1: x=0.640, y=0.770, z=-0.057
  Punkt 2: x=0.706, y=0.529, z=-0.078
  Punkt 3: x=0.710, y=0.336, z=-0.098
  Punkt 4: x=0.729, y=0.196, z=-0.111
  Punkt 5: x=0.618, y=0.396, z=-0.041
  Punkt 6: x=0.609, y=0.328, z=-0.134
  Punkt 7: x=0.593, y=0.484, z=-0.185
  Punkt 8: x=0.589, y=0.616, z=-0.203
  Punkt 9: x=0.507, y=0.422, z=-0.045
  Punkt 10: x=0.492, y=0.350, z=-0.157
  Punkt 11: x=0.507, y=0.554, z=-0.188
  Punkt 12: x=0.521, y=0.704, z=-0.184
  Punkt 13: x=0.414, y=0.472, z=-0.061
  Punkt 14: x=0.387, y=0.402, z=-0.167
  Punkt 15: x=0.429, y=0.590, z=-0.159
  Punkt 16: x=0.462, y=0.719, z=-0.127
  Punkt 17: x=0.332, y=0.540, z=-0.082
  Punkt 18: x=0.306, y=0.490, z=-0.153
  Punkt 19: x=0.353, y=0.618, z=-0.148
  Punkt 20: x=0.396, y=0.705, z=-0.127
  Wektory:
    3→4: (0.020, -0.140, -0.014)
    0→5: (0.109, -0.501, -0.041)
    17→18: (-0.025, -0.050, -0.071)
    0→17: (-0.177, -0.357, -0.082)
    13→14: (-0.027, -0.070, -0.105)
    13→17: (-0.082, 0.068, -0.021)
    18→19: (0.046, 0.128, 0.005)
    5→6: (-0.009, -0.068, -0.093)
    5→9: (-0.111, 0.027, -0.004)
    14→15: (0.042, 0.188, 0.007)
    0→1: (0.130, -0.127, -0.057)
    9→10: (-0.015, -0.073, -0.112)
    1→2: (0.067, -0.241, -0.021)
    9→13: (-0.093, 0.050, -0.016)
    10→11: (0.015, 0.204, -0.031)
    19→20: (0.043, 0.087, 0.021)
    6→7: (-0.016, 0.156, -0.051)
    15→16: (0.034, 0.129, 0.032)
    2→3: (0.003, -0.193, -0.020)
    11→12: (0.014, 0.150, 0.004)
    7→8: (-0.005, 0.132, -0.019)

==== a_100101_126_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.485, y=0.910, z=-0.000
  Punkt 1: x=0.358, y=0.766, z=-0.067
  Punkt 2: x=0.301, y=0.525, z=-0.094
  Punkt 3: x=0.294, y=0.341, z=-0.118
  Punkt 4: x=0.270, y=0.207, z=-0.133
  Punkt 5: x=0.391, y=0.415, z=-0.045
  Punkt 6: x=0.404, y=0.325, z=-0.121
  Punkt 7: x=0.401, y=0.490, z=-0.157
  Punkt 8: x=0.401, y=0.628, z=-0.170
  Punkt 9: x=0.500, y=0.446, z=-0.043
  Punkt 10: x=0.514, y=0.340, z=-0.133
  Punkt 11: x=0.487, y=0.543, z=-0.154
  Punkt 12: x=0.471, y=0.686, z=-0.148
  Punkt 13: x=0.598, y=0.492, z=-0.052
  Punkt 14: x=0.617, y=0.400, z=-0.144
  Punkt 15: x=0.568, y=0.587, z=-0.127
  Punkt 16: x=0.534, y=0.713, z=-0.092
  Punkt 17: x=0.681, y=0.550, z=-0.068
  Punkt 18: x=0.685, y=0.485, z=-0.135
  Punkt 19: x=0.630, y=0.610, z=-0.125
  Punkt 20: x=0.597, y=0.699, z=-0.101
  Wektory:
    3→4: (-0.025, -0.134, -0.014)
    0→5: (-0.094, -0.495, -0.045)
    17→18: (0.004, -0.065, -0.068)
    0→17: (0.196, -0.360, -0.068)
    13→14: (0.019, -0.093, -0.092)
    13→17: (0.084, 0.058, -0.015)
    18→19: (-0.055, 0.125, 0.010)
    5→6: (0.013, -0.090, -0.076)
    5→9: (0.109, 0.031, 0.002)
    14→15: (-0.049, 0.188, 0.017)
    0→1: (-0.127, -0.144, -0.067)
    9→10: (0.015, -0.106, -0.091)
    1→2: (-0.058, -0.241, -0.028)
    9→13: (0.098, 0.046, -0.009)
    10→11: (-0.027, 0.204, -0.021)
    19→20: (-0.034, 0.088, 0.024)
    6→7: (-0.003, 0.165, -0.036)
    15→16: (-0.034, 0.126, 0.035)
    2→3: (-0.006, -0.184, -0.024)
    11→12: (-0.016, 0.143, 0.006)
    7→8: (-0.000, 0.137, -0.013)

==== a_100101_127 ====
Dłoń 1 (Right):
  Punkt 0: x=0.486, y=0.766, z=-0.000
  Punkt 1: x=0.606, y=0.648, z=-0.031
  Punkt 2: x=0.661, y=0.450, z=-0.043
  Punkt 3: x=0.674, y=0.292, z=-0.060
  Punkt 4: x=0.718, y=0.191, z=-0.071
  Punkt 5: x=0.583, y=0.341, z=-0.012
  Punkt 6: x=0.587, y=0.256, z=-0.084
  Punkt 7: x=0.579, y=0.381, z=-0.127
  Punkt 8: x=0.575, y=0.487, z=-0.144
  Punkt 9: x=0.495, y=0.363, z=-0.023
  Punkt 10: x=0.496, y=0.277, z=-0.109
  Punkt 11: x=0.510, y=0.440, z=-0.137
  Punkt 12: x=0.519, y=0.559, z=-0.138
  Punkt 13: x=0.418, y=0.405, z=-0.044
  Punkt 14: x=0.404, y=0.322, z=-0.128
  Punkt 15: x=0.443, y=0.480, z=-0.126
  Punkt 16: x=0.470, y=0.590, z=-0.104
  Punkt 17: x=0.348, y=0.465, z=-0.067
  Punkt 18: x=0.337, y=0.413, z=-0.124
  Punkt 19: x=0.380, y=0.514, z=-0.122
  Punkt 20: x=0.417, y=0.591, z=-0.107
  Wektory:
    3→4: (0.043, -0.102, -0.012)
    0→5: (0.097, -0.425, -0.012)
    17→18: (-0.011, -0.053, -0.057)
    0→17: (-0.138, -0.301, -0.067)
    13→14: (-0.014, -0.083, -0.083)
    13→17: (-0.070, 0.060, -0.023)
    18→19: (0.043, 0.101, 0.002)
    5→6: (0.004, -0.085, -0.072)
    5→9: (-0.088, 0.022, -0.011)
    14→15: (0.039, 0.157, 0.001)
    0→1: (0.119, -0.118, -0.031)
    9→10: (0.001, -0.086, -0.085)
    1→2: (0.055, -0.198, -0.012)
    9→13: (-0.077, 0.043, -0.021)
    10→11: (0.014, 0.164, -0.028)
    19→20: (0.037, 0.077, 0.015)
    6→7: (-0.009, 0.125, -0.043)
    15→16: (0.027, 0.111, 0.022)
    2→3: (0.014, -0.158, -0.017)
    11→12: (0.009, 0.119, -0.001)
    7→8: (-0.003, 0.107, -0.017)

==== a_100101_127_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.503, y=0.757, z=-0.000
  Punkt 1: x=0.394, y=0.631, z=-0.039
  Punkt 2: x=0.336, y=0.443, z=-0.060
  Punkt 3: x=0.312, y=0.297, z=-0.085
  Punkt 4: x=0.273, y=0.195, z=-0.104
  Punkt 5: x=0.417, y=0.346, z=-0.010
  Punkt 6: x=0.417, y=0.242, z=-0.081
  Punkt 7: x=0.415, y=0.374, z=-0.123
  Punkt 8: x=0.415, y=0.490, z=-0.140
  Punkt 9: x=0.506, y=0.374, z=-0.019
  Punkt 10: x=0.506, y=0.270, z=-0.097
  Punkt 11: x=0.485, y=0.437, z=-0.120
  Punkt 12: x=0.473, y=0.554, z=-0.118
  Punkt 13: x=0.588, y=0.421, z=-0.038
  Punkt 14: x=0.594, y=0.326, z=-0.112
  Punkt 15: x=0.552, y=0.482, z=-0.097
  Punkt 16: x=0.524, y=0.589, z=-0.067
  Punkt 17: x=0.664, y=0.483, z=-0.061
  Punkt 18: x=0.654, y=0.419, z=-0.108
  Punkt 19: x=0.607, y=0.517, z=-0.093
  Punkt 20: x=0.582, y=0.588, z=-0.070
  Wektory:
    3→4: (-0.039, -0.102, -0.019)
    0→5: (-0.085, -0.411, -0.010)
    17→18: (-0.011, -0.063, -0.047)
    0→17: (0.161, -0.274, -0.061)
    13→14: (0.006, -0.095, -0.074)
    13→17: (0.076, 0.062, -0.023)
    18→19: (-0.046, 0.098, 0.015)
    5→6: (-0.001, -0.104, -0.071)
    5→9: (0.088, 0.029, -0.009)
    14→15: (-0.042, 0.156, 0.015)
    0→1: (-0.109, -0.126, -0.039)
    9→10: (0.000, -0.105, -0.078)
    1→2: (-0.058, -0.188, -0.021)
    9→13: (0.082, 0.047, -0.019)
    10→11: (-0.021, 0.167, -0.023)
    19→20: (-0.026, 0.071, 0.023)
    6→7: (-0.001, 0.132, -0.043)
    15→16: (-0.028, 0.107, 0.030)
    2→3: (-0.024, -0.146, -0.025)
    11→12: (-0.012, 0.118, 0.002)
    7→8: (-0.000, 0.116, -0.017)

==== a_100101_128 ====
Dłoń 1 (Right):
  Punkt 0: x=0.475, y=0.661, z=-0.000
  Punkt 1: x=0.566, y=0.552, z=-0.034
  Punkt 2: x=0.610, y=0.388, z=-0.048
  Punkt 3: x=0.625, y=0.257, z=-0.063
  Punkt 4: x=0.662, y=0.168, z=-0.074
  Punkt 5: x=0.536, y=0.302, z=-0.016
  Punkt 6: x=0.525, y=0.259, z=-0.077
  Punkt 7: x=0.523, y=0.364, z=-0.114
  Punkt 8: x=0.525, y=0.452, z=-0.129
  Punkt 9: x=0.460, y=0.327, z=-0.020
  Punkt 10: x=0.443, y=0.268, z=-0.092
  Punkt 11: x=0.464, y=0.397, z=-0.114
  Punkt 12: x=0.481, y=0.497, z=-0.113
  Punkt 13: x=0.396, y=0.370, z=-0.034
  Punkt 14: x=0.374, y=0.326, z=-0.103
  Punkt 15: x=0.414, y=0.441, z=-0.100
  Punkt 16: x=0.444, y=0.523, z=-0.080
  Punkt 17: x=0.342, y=0.425, z=-0.050
  Punkt 18: x=0.327, y=0.386, z=-0.094
  Punkt 19: x=0.367, y=0.463, z=-0.090
  Punkt 20: x=0.402, y=0.520, z=-0.075
  Wektory:
    3→4: (0.037, -0.089, -0.011)
    0→5: (0.061, -0.359, -0.016)
    17→18: (-0.016, -0.039, -0.044)
    0→17: (-0.133, -0.237, -0.050)
    13→14: (-0.023, -0.044, -0.069)
    13→17: (-0.054, 0.055, -0.016)
    18→19: (0.040, 0.077, 0.004)
    5→6: (-0.012, -0.044, -0.061)
    5→9: (-0.077, 0.025, -0.005)
    14→15: (0.040, 0.116, 0.003)
    0→1: (0.091, -0.109, -0.034)
    9→10: (-0.016, -0.060, -0.072)
    1→2: (0.044, -0.164, -0.014)
    9→13: (-0.063, 0.042, -0.014)
    10→11: (0.021, 0.129, -0.022)
    19→20: (0.035, 0.058, 0.015)
    6→7: (-0.002, 0.105, -0.037)
    15→16: (0.030, 0.082, 0.020)
    2→3: (0.016, -0.131, -0.015)
    11→12: (0.017, 0.100, 0.001)
    7→8: (0.002, 0.088, -0.015)

==== a_100101_128_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.510, y=0.658, z=-0.000
  Punkt 1: x=0.424, y=0.552, z=-0.039
  Punkt 2: x=0.385, y=0.387, z=-0.058
  Punkt 3: x=0.368, y=0.261, z=-0.078
  Punkt 4: x=0.335, y=0.179, z=-0.093
  Punkt 5: x=0.462, y=0.319, z=-0.025
  Punkt 6: x=0.475, y=0.250, z=-0.080
  Punkt 7: x=0.472, y=0.363, z=-0.110
  Punkt 8: x=0.470, y=0.458, z=-0.122
  Punkt 9: x=0.534, y=0.349, z=-0.029
  Punkt 10: x=0.552, y=0.260, z=-0.092
  Punkt 11: x=0.531, y=0.396, z=-0.108
  Punkt 12: x=0.519, y=0.495, z=-0.103
  Punkt 13: x=0.600, y=0.390, z=-0.041
  Punkt 14: x=0.613, y=0.321, z=-0.102
  Punkt 15: x=0.576, y=0.446, z=-0.091
  Punkt 16: x=0.553, y=0.528, z=-0.067
  Punkt 17: x=0.657, y=0.442, z=-0.058
  Punkt 18: x=0.659, y=0.382, z=-0.096
  Punkt 19: x=0.618, y=0.463, z=-0.085
  Punkt 20: x=0.595, y=0.522, z=-0.068
  Wektory:
    3→4: (-0.033, -0.082, -0.015)
    0→5: (-0.048, -0.339, -0.025)
    17→18: (0.002, -0.060, -0.039)
    0→17: (0.147, -0.216, -0.058)
    13→14: (0.013, -0.069, -0.060)
    13→17: (0.057, 0.052, -0.016)
    18→19: (-0.041, 0.081, 0.011)
    5→6: (0.013, -0.068, -0.055)
    5→9: (0.073, 0.030, -0.004)
    14→15: (-0.036, 0.125, 0.011)
    0→1: (-0.086, -0.106, -0.039)
    9→10: (0.017, -0.089, -0.063)
    1→2: (-0.040, -0.165, -0.019)
    9→13: (0.066, 0.041, -0.012)
    10→11: (-0.020, 0.136, -0.016)
    19→20: (-0.023, 0.059, 0.017)
    6→7: (-0.003, 0.113, -0.030)
    15→16: (-0.023, 0.082, 0.023)
    2→3: (-0.016, -0.126, -0.020)
    11→12: (-0.012, 0.099, 0.004)
    7→8: (-0.002, 0.094, -0.011)

==== a_100101_129 ====
Dłoń 1 (Right):
  Punkt 0: x=0.483, y=0.739, z=-0.000
  Punkt 1: x=0.595, y=0.635, z=-0.032
  Punkt 2: x=0.654, y=0.480, z=-0.044
  Punkt 3: x=0.658, y=0.335, z=-0.060
  Punkt 4: x=0.674, y=0.228, z=-0.071
  Punkt 5: x=0.578, y=0.380, z=-0.004
  Punkt 6: x=0.567, y=0.296, z=-0.074
  Punkt 7: x=0.556, y=0.403, z=-0.118
  Punkt 8: x=0.558, y=0.499, z=-0.135
  Punkt 9: x=0.499, y=0.405, z=-0.012
  Punkt 10: x=0.488, y=0.311, z=-0.093
  Punkt 11: x=0.498, y=0.442, z=-0.122
  Punkt 12: x=0.512, y=0.547, z=-0.123
  Punkt 13: x=0.435, y=0.443, z=-0.030
  Punkt 14: x=0.412, y=0.366, z=-0.109
  Punkt 15: x=0.441, y=0.495, z=-0.109
  Punkt 16: x=0.467, y=0.590, z=-0.086
  Punkt 17: x=0.378, y=0.495, z=-0.050
  Punkt 18: x=0.360, y=0.431, z=-0.102
  Punkt 19: x=0.391, y=0.517, z=-0.099
  Punkt 20: x=0.424, y=0.588, z=-0.083
  Wektory:
    3→4: (0.016, -0.108, -0.012)
    0→5: (0.095, -0.359, -0.004)
    17→18: (-0.018, -0.064, -0.051)
    0→17: (-0.105, -0.244, -0.050)
    13→14: (-0.023, -0.078, -0.079)
    13→17: (-0.058, 0.052, -0.021)
    18→19: (0.032, 0.086, 0.003)
    5→6: (-0.012, -0.085, -0.070)
    5→9: (-0.079, 0.024, -0.008)
    14→15: (0.029, 0.129, 0.000)
    0→1: (0.112, -0.104, -0.032)
    9→10: (-0.012, -0.094, -0.081)
    1→2: (0.059, -0.155, -0.012)
    9→13: (-0.064, 0.039, -0.018)
    10→11: (0.011, 0.132, -0.029)
    19→20: (0.033, 0.071, 0.016)
    6→7: (-0.010, 0.107, -0.044)
    15→16: (0.027, 0.095, 0.022)
    2→3: (0.004, -0.145, -0.016)
    11→12: (0.013, 0.105, -0.001)
    7→8: (0.002, 0.096, -0.017)

==== a_100101_129_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.497, y=0.743, z=-0.000
  Punkt 1: x=0.394, y=0.631, z=-0.037
  Punkt 2: x=0.343, y=0.469, z=-0.054
  Punkt 3: x=0.337, y=0.336, z=-0.072
  Punkt 4: x=0.317, y=0.239, z=-0.085
  Punkt 5: x=0.421, y=0.387, z=-0.010
  Punkt 6: x=0.435, y=0.305, z=-0.065
  Punkt 7: x=0.435, y=0.416, z=-0.097
  Punkt 8: x=0.431, y=0.516, z=-0.109
  Punkt 9: x=0.497, y=0.410, z=-0.015
  Punkt 10: x=0.515, y=0.309, z=-0.078
  Punkt 11: x=0.498, y=0.442, z=-0.099
  Punkt 12: x=0.480, y=0.548, z=-0.098
  Punkt 13: x=0.566, y=0.448, z=-0.029
  Punkt 14: x=0.585, y=0.366, z=-0.092
  Punkt 15: x=0.549, y=0.494, z=-0.085
  Punkt 16: x=0.518, y=0.588, z=-0.063
  Punkt 17: x=0.630, y=0.500, z=-0.047
  Punkt 18: x=0.634, y=0.441, z=-0.089
  Punkt 19: x=0.597, y=0.520, z=-0.082
  Punkt 20: x=0.569, y=0.583, z=-0.065
  Wektory:
    3→4: (-0.019, -0.097, -0.013)
    0→5: (-0.076, -0.356, -0.010)
    17→18: (0.004, -0.059, -0.043)
    0→17: (0.132, -0.243, -0.047)
    13→14: (0.018, -0.082, -0.063)
    13→17: (0.063, 0.052, -0.018)
    18→19: (-0.037, 0.079, 0.008)
    5→6: (0.014, -0.082, -0.056)
    5→9: (0.076, 0.023, -0.005)
    14→15: (-0.036, 0.128, 0.006)
    0→1: (-0.104, -0.111, -0.037)
    9→10: (0.018, -0.101, -0.063)
    1→2: (-0.050, -0.163, -0.016)
    9→13: (0.069, 0.037, -0.014)
    10→11: (-0.018, 0.132, -0.021)
    19→20: (-0.029, 0.064, 0.017)
    6→7: (0.000, 0.111, -0.032)
    15→16: (-0.030, 0.094, 0.022)
    2→3: (-0.007, -0.132, -0.019)
    11→12: (-0.018, 0.107, 0.001)
    7→8: (-0.004, 0.100, -0.012)

==== a_100101_13 ====
Dłoń 1 (Right):
  Punkt 0: x=0.476, y=0.870, z=-0.000
  Punkt 1: x=0.609, y=0.834, z=-0.050
  Punkt 2: x=0.721, y=0.695, z=-0.067
  Punkt 3: x=0.769, y=0.551, z=-0.079
  Punkt 4: x=0.812, y=0.444, z=-0.083
  Punkt 5: x=0.670, y=0.533, z=-0.049
  Punkt 6: x=0.681, y=0.471, z=-0.105
  Punkt 7: x=0.644, y=0.596, z=-0.125
  Punkt 8: x=0.614, y=0.673, z=-0.130
  Punkt 9: x=0.583, y=0.520, z=-0.048
  Punkt 10: x=0.588, y=0.468, z=-0.117
  Punkt 11: x=0.573, y=0.620, z=-0.132
  Punkt 12: x=0.561, y=0.702, z=-0.132
  Punkt 13: x=0.504, y=0.530, z=-0.055
  Punkt 14: x=0.498, y=0.479, z=-0.123
  Punkt 15: x=0.501, y=0.622, z=-0.116
  Punkt 16: x=0.504, y=0.700, z=-0.098
  Punkt 17: x=0.432, y=0.550, z=-0.066
  Punkt 18: x=0.427, y=0.508, z=-0.109
  Punkt 19: x=0.435, y=0.601, z=-0.103
  Punkt 20: x=0.446, y=0.656, z=-0.090
  Wektory:
    3→4: (0.043, -0.107, -0.003)
    0→5: (0.194, -0.337, -0.049)
    17→18: (-0.005, -0.041, -0.043)
    0→17: (-0.045, -0.320, -0.066)
    13→14: (-0.006, -0.051, -0.068)
    13→17: (-0.073, 0.020, -0.010)
    18→19: (0.009, 0.093, 0.006)
    5→6: (0.011, -0.062, -0.056)
    5→9: (-0.087, -0.013, 0.001)
    14→15: (0.003, 0.144, 0.007)
    0→1: (0.133, -0.036, -0.050)
    9→10: (0.005, -0.052, -0.068)
    1→2: (0.111, -0.139, -0.017)
    9→13: (-0.079, 0.010, -0.007)
    10→11: (-0.015, 0.153, -0.015)
    19→20: (0.011, 0.055, 0.013)
    6→7: (-0.037, 0.125, -0.020)
    15→16: (0.003, 0.078, 0.018)
    2→3: (0.048, -0.144, -0.012)
    11→12: (-0.011, 0.082, 0.000)
    7→8: (-0.030, 0.077, -0.004)

==== a_100101_13_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.505, y=0.881, z=-0.000
  Punkt 1: x=0.385, y=0.818, z=-0.054
  Punkt 2: x=0.288, y=0.674, z=-0.078
  Punkt 3: x=0.242, y=0.541, z=-0.100
  Punkt 4: x=0.193, y=0.452, z=-0.113
  Punkt 5: x=0.334, y=0.535, z=-0.032
  Punkt 6: x=0.333, y=0.460, z=-0.091
  Punkt 7: x=0.360, y=0.585, z=-0.118
  Punkt 8: x=0.379, y=0.677, z=-0.127
  Punkt 9: x=0.419, y=0.520, z=-0.029
  Punkt 10: x=0.419, y=0.460, z=-0.094
  Punkt 11: x=0.432, y=0.614, z=-0.107
  Punkt 12: x=0.437, y=0.702, z=-0.101
  Punkt 13: x=0.498, y=0.522, z=-0.037
  Punkt 14: x=0.499, y=0.473, z=-0.104
  Punkt 15: x=0.497, y=0.618, z=-0.088
  Punkt 16: x=0.493, y=0.700, z=-0.059
  Punkt 17: x=0.570, y=0.541, z=-0.048
  Punkt 18: x=0.570, y=0.484, z=-0.090
  Punkt 19: x=0.555, y=0.593, z=-0.072
  Punkt 20: x=0.544, y=0.660, z=-0.049
  Wektory:
    3→4: (-0.049, -0.089, -0.013)
    0→5: (-0.171, -0.346, -0.032)
    17→18: (-0.000, -0.056, -0.041)
    0→17: (0.065, -0.340, -0.048)
    13→14: (0.001, -0.049, -0.067)
    13→17: (0.072, 0.018, -0.012)
    18→19: (-0.015, 0.109, 0.017)
    5→6: (-0.001, -0.075, -0.059)
    5→9: (0.085, -0.015, 0.003)
    14→15: (-0.002, 0.145, 0.016)
    0→1: (-0.120, -0.063, -0.054)
    9→10: (0.000, -0.060, -0.065)
    1→2: (-0.097, -0.144, -0.025)
    9→13: (0.079, 0.002, -0.007)
    10→11: (0.013, 0.154, -0.013)
    19→20: (-0.010, 0.067, 0.024)
    6→7: (0.026, 0.125, -0.027)
    15→16: (-0.004, 0.082, 0.029)
    2→3: (-0.046, -0.133, -0.022)
    11→12: (0.005, 0.089, 0.006)
    7→8: (0.020, 0.092, -0.009)

==== a_100101_130 ====
Dłoń 1 (Right):
  Punkt 0: x=0.481, y=0.853, z=-0.000
  Punkt 1: x=0.589, y=0.793, z=-0.045
  Punkt 2: x=0.672, y=0.631, z=-0.059
  Punkt 3: x=0.681, y=0.478, z=-0.072
  Punkt 4: x=0.661, y=0.363, z=-0.079
  Punkt 5: x=0.611, y=0.502, z=-0.022
  Punkt 6: x=0.601, y=0.437, z=-0.090
  Punkt 7: x=0.574, y=0.558, z=-0.129
  Punkt 8: x=0.562, y=0.658, z=-0.143
  Punkt 9: x=0.531, y=0.503, z=-0.023
  Punkt 10: x=0.524, y=0.440, z=-0.098
  Punkt 11: x=0.515, y=0.588, z=-0.121
  Punkt 12: x=0.515, y=0.694, z=-0.118
  Punkt 13: x=0.465, y=0.523, z=-0.033
  Punkt 14: x=0.449, y=0.478, z=-0.106
  Punkt 15: x=0.458, y=0.615, z=-0.101
  Punkt 16: x=0.471, y=0.707, z=-0.078
  Punkt 17: x=0.407, y=0.557, z=-0.047
  Punkt 18: x=0.396, y=0.516, z=-0.093
  Punkt 19: x=0.407, y=0.615, z=-0.087
  Punkt 20: x=0.427, y=0.688, z=-0.070
  Wektory:
    3→4: (-0.020, -0.115, -0.006)
    0→5: (0.131, -0.350, -0.022)
    17→18: (-0.011, -0.041, -0.047)
    0→17: (-0.074, -0.295, -0.047)
    13→14: (-0.016, -0.046, -0.073)
    13→17: (-0.058, 0.034, -0.014)
    18→19: (0.011, 0.099, 0.006)
    5→6: (-0.010, -0.065, -0.068)
    5→9: (-0.081, 0.001, -0.000)
    14→15: (0.009, 0.137, 0.005)
    0→1: (0.108, -0.059, -0.045)
    9→10: (-0.007, -0.063, -0.076)
    1→2: (0.083, -0.163, -0.015)
    9→13: (-0.066, 0.020, -0.010)
    10→11: (-0.009, 0.149, -0.023)
    19→20: (0.020, 0.072, 0.018)
    6→7: (-0.027, 0.121, -0.039)
    15→16: (0.013, 0.093, 0.023)
    2→3: (0.009, -0.152, -0.013)
    11→12: (0.000, 0.106, 0.003)
    7→8: (-0.011, 0.099, -0.014)

==== a_100101_130_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.507, y=0.872, z=-0.000
  Punkt 1: x=0.396, y=0.785, z=-0.053
  Punkt 2: x=0.329, y=0.619, z=-0.072
  Punkt 3: x=0.329, y=0.476, z=-0.088
  Punkt 4: x=0.335, y=0.361, z=-0.094
  Punkt 5: x=0.398, y=0.501, z=-0.019
  Punkt 6: x=0.407, y=0.440, z=-0.082
  Punkt 7: x=0.425, y=0.560, z=-0.118
  Punkt 8: x=0.436, y=0.666, z=-0.129
  Punkt 9: x=0.473, y=0.502, z=-0.015
  Punkt 10: x=0.477, y=0.432, z=-0.088
  Punkt 11: x=0.484, y=0.579, z=-0.110
  Punkt 12: x=0.485, y=0.694, z=-0.105
  Punkt 13: x=0.542, y=0.520, z=-0.023
  Punkt 14: x=0.536, y=0.487, z=-0.094
  Punkt 15: x=0.528, y=0.626, z=-0.090
  Punkt 16: x=0.520, y=0.723, z=-0.064
  Punkt 17: x=0.604, y=0.554, z=-0.035
  Punkt 18: x=0.595, y=0.523, z=-0.083
  Punkt 19: x=0.577, y=0.618, z=-0.077
  Punkt 20: x=0.568, y=0.687, z=-0.057
  Wektory:
    3→4: (0.007, -0.115, -0.006)
    0→5: (-0.108, -0.372, -0.019)
    17→18: (-0.010, -0.031, -0.048)
    0→17: (0.098, -0.318, -0.035)
    13→14: (-0.006, -0.032, -0.072)
    13→17: (0.063, 0.035, -0.012)
    18→19: (-0.018, 0.095, 0.006)
    5→6: (0.008, -0.061, -0.063)
    5→9: (0.075, 0.001, 0.004)
    14→15: (-0.008, 0.138, 0.004)
    0→1: (-0.111, -0.087, -0.053)
    9→10: (0.004, -0.070, -0.072)
    1→2: (-0.067, -0.166, -0.019)
    9→13: (0.068, 0.018, -0.007)
    10→11: (0.006, 0.148, -0.022)
    19→20: (-0.009, 0.069, 0.020)
    6→7: (0.018, 0.120, -0.035)
    15→16: (-0.007, 0.097, 0.026)
    2→3: (-0.001, -0.143, -0.016)
    11→12: (0.002, 0.115, 0.005)
    7→8: (0.012, 0.107, -0.012)

==== a_100101_131 ====
Dłoń 1 (Right):
  Punkt 0: x=0.485, y=0.746, z=-0.000
  Punkt 1: x=0.546, y=0.646, z=-0.026
  Punkt 2: x=0.572, y=0.490, z=-0.034
  Punkt 3: x=0.581, y=0.371, z=-0.044
  Punkt 4: x=0.604, y=0.289, z=-0.048
  Punkt 5: x=0.518, y=0.413, z=-0.009
  Punkt 6: x=0.517, y=0.340, z=-0.059
  Punkt 7: x=0.513, y=0.426, z=-0.084
  Punkt 8: x=0.514, y=0.493, z=-0.091
  Punkt 9: x=0.459, y=0.438, z=-0.015
  Punkt 10: x=0.452, y=0.353, z=-0.075
  Punkt 11: x=0.465, y=0.464, z=-0.088
  Punkt 12: x=0.483, y=0.544, z=-0.080
  Punkt 13: x=0.407, y=0.477, z=-0.029
  Punkt 14: x=0.402, y=0.433, z=-0.091
  Punkt 15: x=0.436, y=0.543, z=-0.087
  Punkt 16: x=0.464, y=0.611, z=-0.066
  Punkt 17: x=0.360, y=0.526, z=-0.045
  Punkt 18: x=0.359, y=0.498, z=-0.085
  Punkt 19: x=0.393, y=0.570, z=-0.081
  Punkt 20: x=0.422, y=0.614, z=-0.067
  Wektory:
    3→4: (0.024, -0.082, -0.004)
    0→5: (0.033, -0.333, -0.009)
    17→18: (-0.001, -0.028, -0.040)
    0→17: (-0.125, -0.219, -0.045)
    13→14: (-0.005, -0.044, -0.062)
    13→17: (-0.047, 0.049, -0.016)
    18→19: (0.034, 0.071, 0.004)
    5→6: (-0.001, -0.074, -0.050)
    5→9: (-0.058, 0.025, -0.006)
    14→15: (0.034, 0.110, 0.004)
    0→1: (0.061, -0.099, -0.026)
    9→10: (-0.008, -0.086, -0.060)
    1→2: (0.027, -0.157, -0.008)
    9→13: (-0.053, 0.039, -0.014)
    10→11: (0.014, 0.111, -0.013)
    19→20: (0.028, 0.045, 0.015)
    6→7: (-0.004, 0.087, -0.025)
    15→16: (0.028, 0.068, 0.022)
    2→3: (0.009, -0.119, -0.010)
    11→12: (0.018, 0.080, 0.007)
    7→8: (0.002, 0.067, -0.008)

==== a_100101_131_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.516, y=0.739, z=-0.000
  Punkt 1: x=0.455, y=0.630, z=-0.037
  Punkt 2: x=0.429, y=0.479, z=-0.057
  Punkt 3: x=0.414, y=0.367, z=-0.079
  Punkt 4: x=0.392, y=0.287, z=-0.095
  Punkt 5: x=0.494, y=0.407, z=-0.020
  Punkt 6: x=0.493, y=0.338, z=-0.074
